text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
ماعرفتش علاش و لكن ملي كانشوف نوليتو كانتبشر,positive,negative,negative,negative,negative,negative,negative,negative,negative
ها علاش الاكتظاظ اكثر بزاف فالمؤسسات العمومية https://t.co/e0qrINUIju,negative,negative,negative,negative,negative,negative,negative,negative,negative
بغيت نعرف شكون هاد لمغاربة اللي كيتشكاو من الفقر و الهشاشة و غلاء المعيشة فالراديو و الجورنال ... و كولشي مدوز عطلة ف marbella ...,negative,negative,negative,negative,positive,negative,negative,negative,negative
انا نقولك شكون هادوك ... هوما نفسهم لي كيفتيوا و هوما نفسهم لي ضضد موازين فمواقع التواصل و. لكن فالواقع حاجة خرى... https://t.co/dlYbdZOTLM,negative,negative,negative,negative,negative,negative,negative,negative,negative
و الله ما كرهت اكون بن كيران معانا دابا فالكاوبارتيمو ديال تران بدأنا نتحدث عن أزمة التشغيل بالمغرب  مع شاب في... https://t.co/1DfgxiJ2DT,negative,negative,negative,negative,positive,negative,negative,positive,negative
***لعفو منكم**  معنديش علاش انخاف  آ الشاف الريبرطوار نقي فقيه ... خوك ثقي هاز أمة بجهد الكتاف خاف انت أما بحالي... https://t.co/rieJtEezKE,negative,negative,negative,negative,positive,negative,negative,negative,negative
@amlascooop @Othomatique  علاش ما كتقدروش الحوايج لي ماكتفهموهمش.. الشعر ماشي هو القافية فقط  *ضرباتو النفس على سمية عثمان*,negative,negative,negative,negative,positive,negative,negative,negative,negative
النهار 30 غادي ايدوز باسل لا علاقة. ما عرفتش علاش بنادم ما تيمشيش بعزو :p,negative,negative,negative,negative,negative,negative,negative,negative,negative
@youtude5555 لاء قولي حاجة تدخل في المخ بركي ما تكذبي على روحك,negative,negative,negative,negative,negative,negative,negative,negative,negative
@moroccandiamon مرحباااااا  راهو برزتوو,positive,negative,negative,negative,negative,negative,negative,negative,negative
"شكون عزيز عليه :) http://t.co/l0TxPAmgpN""",positive,positive,positive,positive,positive,positive,positive,positive,positive
يا كنترول و علاششششششششششششششششششششششش  اوه,negative,negative,negative,negative,positive,negative,negative,negative,negative
"@Salm__a الكرامة حنا لي كانصنعوها, علاش المسؤول ايلعب عليا 10, للاسف ماعندناش ثقافة ديال الحروشية مع المسؤولين و هادشي من بكري",negative,positive,positive,negative,positive,negative,negative,negative,negative
"علاش ماحبسوش ""سامحيني"" بحجة التفاهة ؟ علاش لمغاااربة كاااملين فارعين لينا راسنا ""رشيد شو حامض"" و ممنعوهش بحجة... https://t.co/AWXljsCooE",negative,negative,negative,negative,negative,negative,negative,negative,negative
@kabbazal75 تماما داكشي علاش قلت عليه نصاب. حشومة عليه كيحنط فبنادم غادي يشري كيت فالاخر عاد غادي يفهم داونلود وابلود,negative,positive,positive,positive,positive,positive,positive,positive,positive
ولاد الكلاب علاش ميگولوهاش تا تسالي البطولة ! و باغين المنافسة النزيهة  https://t.co/MgUz6QTKwF,negative,negative,negative,negative,positive,positive,negative,negative,negative
شتي مع هاد الإنضمام ديال الستاتي وباطما والشاب حمار والسليمي .. يزيدونا غير لمجرد وعبدو الريفي الناطق الرسمي باسم ا… https://t.co/j7pDar0Vny,negative,negative,negative,negative,negative,negative,negative,negative,negative
عندما تنهزم برشلونة من مدريد اعترف بالهزيمة عادي ماشي نمشي نجيب شحال ديت من دوري وابطال . راه دراري صغار لتيدروا هك… https://t.co/76NvdjT9D2,negative,negative,negative,negative,positive,negative,negative,negative,negative
فكر خارج الصندوق وبدا دابا تفكر في مشروعك الشخصي باش غدا تبدا تنفذ فيه وبعد غدا تبدا تربح منو,positive,negative,negative,negative,positive,negative,positive,positive,positive
بعد المرات كندور فالفيسبوك كنتكهم من كمية البؤس و الحقد ديال فابور و المشاكيل و النكير و لفضايح ... كنمشي لليوتيوب… https://t.co/r5SIte8SCC,negative,negative,negative,negative,positive,negative,negative,negative,negative
@IhabTeam @Dl3shaho0oda ايهاب الحب يستاهل منكم احسن استقبال الكبيدا ديالنا هداك راح نتوحشوه بزاف وان شاء الله يجي بنفسه للجزائر ويشوف المحبة,positive,negative,negative,negative,negative,negative,negative,negative,negative
شفتو dm فين كيوصل أ دراري؟ ردو بالكم,negative,positive,positive,positive,positive,positive,positive,positive,positive
التعليق راح في تبي واخا تكون لاعبة مع اسرائيل يا ولد العبد ها علاش عريبان ديما اللور اللور را غا كورة هادي أولد التحبة,negative,positive,positive,negative,negative,negative,positive,negative,negative
عيد اضحى مبارك و دراري https://t.co/Mxin4KhZ2B,positive,negative,negative,negative,negative,negative,negative,negative,negative
@NouArfaoui @benhajmohammed نتشرمل دابا؟؟ واش نعمان لحمو شايط ؟؟؟ مادرناهاش تا لمالين الدغوفيش فهاد البلاد,negative,negative,negative,negative,negative,negative,negative,negative,negative
كل الاحكام الجائرة تأتي قبيل عيد الاضحى .... كولشي ملهي نديرو اللي بغينا  #صدام_حسين_نموذجا,negative,positive,positive,positive,positive,positive,positive,negative,negative
دابا  شنو,positive,negative,negative,negative,negative,negative,negative,negative,negative
@ikram_mgoun ا ويلي لالا ماطفيهاش و انتي كاعية والله .. هادي ديال 20 منتصف العمر !! بلعكس طفيها و انتي ضاحكة و كلك امل نصيحة مني,positive,negative,negative,negative,negative,negative,negative,negative,negative
@Konfuzeed هادو ألقاب فردية و هنتا جولتيها دفاع هو المهم و حنا المنظومة دفاعية ديالنا عيانا و كات تقطع كورة كلشي كي بقى يتفرج,negative,positive,positive,positive,positive,positive,negative,positive,positive
هادا مالو هههههه مخدم ام كلتوم في الطوموبيل وزايد في الصوت وحال الباب ديال طوموبيلتو حتا الشرجم ديالي . زعما داير فيها مطرب الحي أو كوا؟,negative,negative,negative,negative,positive,negative,negative,negative,negative
ﺍﻟﺸﻌﺎﺭ ﺍﻵﻥ : ﺇﻟﻰ ﺍﺣﻨﺎ ﺳﻜﺘﻨﺎ ﺍﻟﻤﻐﺘﺼﺐ ﻳﺘﺄﻟﻢ ... ﻳﺎ ﻣﻠﻚ ﻳﺎ ﻣﻠﻌﻮﻥ ﻋﻼﺵ ﺧﻴﻒ ﻣﻦ ﺍﻟﺼﺒﻠﻴﻮﻥ,negative,negative,negative,negative,negative,negative,negative,negative,negative
الحسن الثاني كان عندو الحق ملي خلانا مكلخين......حيت الفهم الصحيح دابا معناه الحبس ديريكت,negative,negative,negative,negative,negative,negative,negative,negative,negative
@sahin19xx @Elmounafri أودي حتى انا ماشي متعصب كرة غير هواية انت زربتي عليا و لكن ماعندي ماندير تويت ديالك احتراماتي,positive,negative,negative,negative,negative,negative,negative,negative,negative
@DGSN_MAROC هادشي علاش تكلم الملك في خطابه أن الناس يلتجؤون له لما تضيق بهم السبل بسبب التقصير.. في خدمة المواطن و… https://t.co/3rUdq6FwOG,negative,negative,negative,positive,positive,positive,negative,negative,positive
