text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
نتفاهمو معاهم ف بنكيران ره يصلاح,positive,negative,negative,negative,positive,negative,negative,negative,negative
كوبي كولي محدودين فكريا,negative,negative,negative,negative,positive,negative,negative,negative,negative
"هل سمعتم في أي مهرجان للبيجيدي استعمال الدين؟ 
البيجيدي لا يستعمل المال ولا يستعمل المآدب
الدسمة ولا تدعمه الداخلية ولا .....عكس أحزاب الكوكوت.",positive,negative,negative,negative,positive,negative,negative,negative,negative
ؤكيمشي. غير. العند. ناس. كبار.  ؤمكيعرفوش. اشنهيا.  اسياسة.,negative,negative,negative,negative,positive,negative,negative,negative,negative
"أنا سوسي ما نصوت عليه "" شحال باش كيعيش السوسي كاع "" ... بنكيران أغيول بيمزكان .",negative,negative,negative,negative,positive,negative,negative,negative,negative
للإشارة يا آخي مصطفى : لإخراج دولة من مشكل ديون فمن العيب والعار آن يكون الحل على حساب جيوب الضعفاء من الشعب !,negative,negative,negative,positive,positive,positive,negative,negative,negative
أيتها الجاهلة الزنذيقة الدين لايباع ولا يشترى. انتم مرضكم الحق والكراهية والزندقة والإلحاد . تبا لكم ياحمير السياسة.,negative,negative,negative,negative,positive,negative,negative,negative,negative
ديما بنكيران العدالة والتنمية,positive,negative,negative,negative,positive,negative,negative,negative,negative
الحمير ديال المغرب نافعين في الجبال ماشي للبيع كاينين شي حمير في البرلمان غير ناعسين يدوهم فابور,negative,negative,negative,negative,negative,negative,negative,negative,negative
اكتساح للعدالة والتنمية.أتمنى أن تكون لهم أغلبية مريحة لتكوين حكومة قوية.,positive,negative,negative,negative,positive,negative,negative,negative,negative
لا حقيقة في السياسة، الكل يلعب دور الذئب,negative,negative,negative,negative,positive,positive,positive,negative,negative
لوكان بدا بالتقشف من راسو و وزرائه و البرلمانيين و ميزانية القصر.. كنا لنصدق هذا الكلام. نقطة الى السطر,negative,negative,negative,negative,positive,negative,negative,negative,positive
"لي بغا بنكيران فولاية تانية اجي حداياا 
باانووو",positive,negative,negative,negative,positive,negative,negative,negative,negative
بن كيران رمز للاصلاح والديمقراطية ...لهده الاسباب ساصوت عليه تم اقتطاع من اجري 55 درهم فقط من اجل ضمان تقاعدي ....,positive,negative,negative,negative,positive,negative,negative,negative,negative
أنزه رجل على الساحة السياسية.معك ولاية تانية بن كيران,positive,negative,negative,negative,negative,negative,negative,negative,negative
قمة النفاق والنجاسة السياسية.غرق في الحرام ونسى المبادئ والاخلاق اللي لطالما تغنى بها,negative,positive,positive,negative,positive,positive,positive,negative,negative
"جميع الأحزاب في المغرب مضرة وغير نافعة
ولكن العاقل يختار الأقل ضررا
إذن العدالة والتنمية أقل ضررا بكثير من البامجية",negative,negative,negative,negative,positive,negative,negative,negative,negative
إلياس العماري سينتصر,positive,negative,negative,negative,positive,negative,negative,negative,negative
لا البام ولا العدالة فيهم الخير الحزب الثالث هو الامل لا تفوتوا الفرصة صوتوا لى منيب,positive,negative,negative,negative,positive,negative,negative,negative,negative
عدد وزراء جمهورية الصين بلد المليار ونصف المليار 18 وزيراً، وحكومة سويسرا أغنى بلدان العالم مادياً 8 وزراء، و الحكومة الأسبانية ...,positive,negative,negative,negative,positive,negative,negative,negative,negative
وخا تعياو ما تشوهو في صورت بنكيران هو رجل المرحلة ولا مناص على فكرة مواصلة الاصلاح,positive,negative,negative,negative,positive,negative,negative,positive,negative
المهم ان يرحل تجار الدين.. اكبر. كارثة عرفها المغرب. في تاريخه.. واول حكومة تقلص الاجور وتغرق الدولة في الديون فلترحل غير ماسوف عليها,negative,negative,negative,negative,positive,negative,negative,negative,negative
انت زوينة بعدي على  لسياسة,positive,negative,negative,negative,positive,negative,negative,negative,negative
بعيدا عن خبث السياسة أقول لكل من يدخل الانتخابات حبا في هذا الوطن الحبيب وخدمة المستضعفين والمقهورين. .(إن يعلم الله في قلوبكم خيرآ يوتيكم خيرا  ),positive,negative,negative,negative,positive,negative,negative,negative,negative
أفااالك يوووو بيجيدي,negative,negative,negative,negative,positive,negative,negative,negative,negative
اصلا منيب باقي معرفاش الرجعية لتعمل بها واش اليهودية أو النصرانية أو البودية اما الإسلامية بززززززاف عليها,negative,positive,positive,positive,positive,positive,positive,positive,positive
