text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
الله ارزقك وافرج عليك ويصلح ليك وليداتك !! واللي كيقول ليها علاش مطوطيش لكسوه !!واش طاطويهم اهوما موسخين ؟,positive,negative,negative,negative,negative,negative,negative,negative,negative
"السلام عليكم 
ديما رجاء 
ديما وداد 
حتى حد ما يتقلق",positive,negative,negative,negative,negative,negative,negative,negative,negative
شوفو بعدا قمة الذكاء إوا هادو هوما لولاد وإلا فلا هههههههه,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يفرج عليكم وشافيك أختي ويجمع  شملك مع بنياتك يارب,positive,negative,negative,negative,positive,negative,negative,negative,positive
اخير واحد هضرتو معقولة منين تحطات اول طوبة فديك الارض فين كنتو,positive,negative,negative,negative,negative,negative,negative,negative,negative
غير مالقيت كينديرها بان ليا غادي ننقل منك ههههههه باش نقدر نصبر اومانبقاش نصدر ليهم ف الدعيوات ههههه سنة سعيدة عليكم إن شاء الله بالصحة والعافية وبكل ماتمنيتو.,positive,negative,negative,positive,negative,positive,positive,negative,negative
بلاتي بلاتي انا لي مابغاتش دخل ليا لراسي هي كيفاش كتقولي كيهز ليا دري كيديه اكيردو بزاف دالمرات .انتي للي مو فين كنتي واخا تكوني خدامة جلسي ولدك حداك مسؤوليتك هديك ذنوب داك الوليد عليك مريض مسكين طالقاه فالزناقي نهار كامل .واش مابغيتوش توعاو المصايب كل نهار مخلاو فين قالوها باش تردو البال .راه حنا عايشين فغابة خاصنا نحميو راسنا وليداتنا بيدينا,positive,negative,negative,negative,negative,negative,negative,negative,negative
صوت طوب تباركالله والحلقة فنة كون غير تعاود مرة خرى,positive,negative,negative,negative,negative,negative,negative,negative,negative
هد مسكين كينبن ف كندا معدهم فكندا لا ب طولة لا والو جهم عجب الوداد دازة نصف فرحو مسكين,positive,negative,negative,negative,negative,negative,negative,negative,negative
ماتنساوش الحمد لله على كل حال الحمد لله  الحمد لله الحمد لله لأن الإنسان ماغيحس بقيمة لي هو فيه حتى يفقد الصحة عاد يقول كون في رجعت كيف كنت بغيت غير صحتي مابغيت والو حمد الله وشكروه ولي قلب على صداع يلقاه والله فرق الأرزاق فالسماء قبل ملتوصل الأرض وكيما بغك الله غتبقى إلى بغى يغنيك غادي يغنيك في أي لحظة والانسان ما يعود يجهل بفموا رجعوا شويا لدين وقراو وفقهوا نفسكم عاد دويو وغادي تعرفوا بلي الدنيا ماساويا والو,positive,negative,negative,negative,negative,negative,negative,negative,negative
سمحلي بزاف أو عندي مشكل اخر هو الحبوب لعندي فوجهي أو بطابع شكرا,positive,positive,positive,negative,positive,negative,positive,negative,negative
تلله احفضها واحفض السيده لي كتعتني بيها يارب ترزقهوم الستر الدني والاخيره وتيسر ليهوم يارب رزقهوم وتوسع عليهوم يارب,positive,negative,negative,negative,positive,negative,negative,positive,negative
انشاء الله ا البنوم انا 4 سنين وانا تما عمرني شفت هاد البلاصة فين كاينا,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله اكتر من امثالك اختي الكريمة وصلح لينا أو ليك اوليداتنا  ايييييييووززززز,positive,negative,negative,negative,negative,negative,negative,negative,negative
علاش ماتقرايش وتكملي قرايتك من جديد أختى كاين ناس عندهم 80 عام ورجعو قراو..... سن ماشي عائق .,positive,negative,negative,negative,negative,negative,negative,negative,negative
ياااااااااربي تشفيها ياااااارب كنتمنى ليك شفاء العاجل من الله تعالى,positive,negative,positive,negative,negative,negative,positive,negative,negative
كلشي عندوا الحق فالعلاج الفقير والغني الاسود ولابيض  الله يكترخيرهم هدا منقول,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله اعز المملكة العربية السعودية والملك سلمان غير جي وكون ملك,positive,negative,negative,negative,negative,negative,negative,negative,negative
هذي زوينة ولكن المغرب مشي دكتاتوري والله الى منصف مع الجميع,positive,positive,positive,negative,positive,positive,positive,negative,positive
"وهذا خاص يعطيوه جائزة،،،،نقص من العنوسة،،، 
كن كل واحد يتزوج جوج ،،،تلاتة متبقا. حتا بايرة كدور فالزناقي،، وكتقلب فين تلسق،،،وكثرة الزنا والعهر،،،",positive,negative,negative,negative,negative,negative,negative,negative,negative
نكوليها طلبي الله سبحانه وتعالى حيت كلشي ديالو را العبد ماعندو مايعطيك راه كلنا فقراء قدامو,positive,negative,negative,negative,negative,positive,negative,negative,negative
عاش الملك محمد السادس الله اطول عمرك و نصرك على اﻻعداء,positive,negative,negative,negative,positive,positive,positive,negative,negative
