text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
'فأهلا بك أخي منير. ',positive,positive,positive,negative,positive,positive,positive,positive,positive
'عاش الحدادي ولا عاش من خانه، مرحبا في صف الاحرار. ',positive,positive,positive,negative,positive,negative,positive,positive,positive
'ان الوطن غفور رحيم. خليوه اشارك مع ولاد بلادو.الى مادار والو عاد نتحاسبو معاه ',positive,negative,negative,negative,positive,negative,negative,positive,negative
'عسئ ان تكرهوا شئ و هو خير لكم الخير في مااختاره الله ',positive,positive,positive,negative,positive,negative,positive,positive,positive
'وتحية الأسود الأطلس ووفقكم الله في مونديال روسيا 2018. ',positive,positive,positive,negative,positive,positive,positive,positive,positive
'مرحبا بك في بلد اجدادك٠عاش الملك محمد الساديس ',positive,negative,negative,negative,positive,negative,positive,positive,positive
'كما قالها حكيم زياش للصحافة الهولندية أنا مغربي ولن ألعب إلا لبلدي المغرب',positive,negative,negative,negative,positive,negative,negative,positive,positive
'شكرا اورونج فالا نترنيت تصل الينا حتى البوادي وان لم اقل الجبال فاورنج انهت عزلتنا شكرا مرة اخرى عيد ميلاد سعيد مع المزيد والحرص على العمل ',positive,positive,positive,negative,positive,negative,positive,positive,positive
'هاتفي هو من نوع سوني بالنسبة للجودة ممتازة',positive,negative,negative,negative,positive,negative,negative,positive,negative
'الله يوفقك يارب لعب صغير عندو مستقبل زاهر مع اي فريق ومع المنتخب',positive,positive,positive,positive,positive,positive,positive,positive,positive
'حياتي انتي',positive,negative,negative,negative,positive,positive,negative,positive,positive
'قربان عيونك أنا',positive,negative,negative,negative,positive,negative,negative,positive,positive
'والله انتي تستاهلين كلشي ادعيلج',positive,positive,positive,negative,positive,positive,positive,positive,positive
'ذاب الثلج من قلبي عند رؤياك',positive,negative,negative,negative,negative,negative,negative,positive,negative
'نتي الملكه بجد',positive,positive,positive,negative,positive,positive,positive,positive,positive
'مشاء الله اجمل مارات عيناي زييين ديال العالم راها',positive,positive,positive,negative,positive,positive,positive,positive,positive
'هلا بيك يالحبيبه',positive,positive,positive,positive,positive,positive,positive,positive,positive
'انتي حبيبه الكل يااجوجو',positive,positive,positive,positive,positive,positive,positive,positive,positive
'انتي احلا وحيات الله',positive,positive,positive,negative,positive,positive,positive,positive,positive
'انيقة و جميلة مشاء الله عليك و عندي ليك طلب ادا ممكن',positive,positive,positive,positive,positive,positive,positive,positive,positive
'الله يبارك ربي يحفضكم لبعض',positive,positive,positive,negative,positive,positive,positive,positive,positive
'أتمنى سنة 2018 سعيدة على كل المغاربة',positive,positive,positive,negative,positive,negative,positive,positive,positive
'مع مثل هؤلاء الشيوخ نحن في طريق التقدم. الحمد لله',positive,positive,positive,negative,positive,negative,positive,positive,positive
'بارك الله فيك شيخنا النهاري الله يكتر من امتالك قلت كلمة',positive,positive,positive,negative,positive,positive,positive,positive,positive
'بتجننى والله',positive,positive,positive,negative,positive,positive,positive,positive,positive
'تحية لسيد العماري',positive,negative,negative,negative,positive,positive,negative,positive,positive
'واتمنى لكل مسلم وغير مسلم في المغرب سنة سعيدة مليئة بالافراح ورفاه و نجاح وصحة ورزق الوفير وإستقرار وامن وامان',positive,positive,positive,positive,positive,positive,positive,positive,positive
'منوووورة😀😊',positive,negative,negative,negative,positive,positive,positive,positive,negative
'ماشاء الله زوينة الله يحفظك اختي العزيزة نموت فيك',positive,positive,positive,positive,positive,positive,positive,positive,positive
'الكلاخ المبين..',positive,positive,positive,negative,positive,positive,negative,positive,positive
'اححح على الجمال',positive,positive,positive,positive,positive,positive,positive,positive,positive
'بسم الله مشاء الله تدوم الابتسامه',positive,positive,positive,positive,positive,positive,positive,positive,positive
'باحثون مغاربة ونعم البحث ',positive,positive,positive,negative,positive,positive,positive,positive,positive
'غزالة تبارك الله الله يوفقك',positive,positive,positive,positive,positive,positive,positive,positive,positive
'أنا أحبك امرأة',positive,positive,positive,positive,positive,positive,positive,positive,positive
'ماشاء الله على هذا الصوت ',positive,positive,positive,positive,positive,positive,positive,positive,positive
'كتحمقني والله زويييونة تبركاالله عليك',positive,positive,positive,positive,positive,positive,positive,positive,positive
'شكرا هيسبرس على هذه الصور التي ذكرتني بالمكان الذي عشت فيه. الحمد لله على الغربة رغم قساوتها.',positive,negative,negative,negative,positive,negative,positive,positive,negative
