text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
كن راقيا بفكرك بكتاباتك بأفعالك بأخلاقك ستجذب إليك قلوب الناس وإن كانوا لا يعرفون عنك أي شيئ,positive,negative,negative,negative,positive,negative,negative,positive,positive
ليلة القدر خير من ألف شهر مبروك عواشركم ,positive,negative,negative,negative,positive,positive,negative,positive,positive
نهاركم مبروك يا أعز الناس ,positive,negative,negative,negative,negative,negative,negative,negative,negative
حبابي نهاركم مبروك تقبل الله صيامكم كنبغيكم ابن جرير,positive,negative,negative,negative,negative,negative,negative,negative,negative
سلام وجوه الخير واش عرفتو هاد الممثلين الزوينين ,positive,positive,positive,positive,positive,positive,positive,positive,positive
بصحة فطوركم ,positive,positive,positive,positive,positive,positive,positive,positive,positive
هنيئا لكل الآباء بعيدهم الذي يصادف الله يخليك لينا يا أبي العزيز ,positive,positive,positive,positive,positive,positive,positive,positive,positive
مساء الخير حبابي كنبغيكم بزاف ابن جرير,positive,negative,negative,negative,positive,negative,negative,positive,positive
بصحة صحوركم كنبغيكم ,positive,positive,positive,positive,positive,positive,positive,positive,positive
وجوه الخير شهية طيبة بصحة فطوركم ,positive,negative,negative,positive,negative,positive,negative,positive,positive
 وجوه الخير باركو ليا وليت عم ,positive,negative,negative,negative,negative,negative,negative,positive,positive
بصحة فطوركم ,positive,positive,positive,positive,positive,positive,positive,positive,positive
نهاركم مبروك كنتلفو الوقت شويا قبل ميأذن أنا وأخي الصغير ابن جرير,positive,negative,negative,negative,negative,negative,negative,negative,negative
وجوه الخير شكون توحشني أنا بعدا توحشتكم أحبكم ابن جرير,positive,negative,negative,negative,negative,negative,negative,negative,negative
بداية أسبوع موفقة كنبغيكم ,positive,positive,positive,positive,negative,positive,negative,positive,positive
 أصدقائي حصلت على الجائزة الذهبية من شركة يوتوب,positive,negative,negative,positive,negative,positive,negative,positive,positive
الحمد لله كلشي داز مزيان شكرا الناس ديال فاش ,positive,negative,negative,negative,negative,negative,negative,negative,negative
كنت مريح فكافي وجات حدايا هاد لمشيشة وعجبها لحال يا سلام ليلة سعيدة وجوه الخير ,positive,positive,positive,positive,positive,positive,positive,positive,positive
اليوم غادي تسمعو واحد الكوڤر مفاجأة وجوه الخير شكون بغا يسمع ابن جرير,positive,positive,positive,positive,positive,positive,positive,positive,positive
بعد قليل مفاجأة بصوتي وصوت الفنان حديفة شكون يسمع ,positive,negative,negative,negative,negative,positive,negative,positive,positive
أحبابي هذا أنا فاش كنت صغير كلشي على اللبسة والوقفة والشوفة ,positive,negative,negative,positive,negative,positive,negative,positive,positive
مساء الخير وجوه الخير ,positive,positive,positive,positive,positive,positive,positive,positive,positive
أختي الصغيرة نسرين كتسلم عليكم ,positive,positive,positive,positive,positive,positive,positive,positive,positive
الغروب والجو الجميل في مدينة آسفي ,positive,positive,positive,positive,positive,positive,positive,negative,negative
صورة للذكرى مع ناس عرفتهم فقط فالفيسبوك وتلاقيتهم ابن جرير,positive,positive,positive,positive,positive,positive,positive,positive,positive
الحمد لله الحفل داز مزيان شكرا ناس مدينة البهجة مراكش ,positive,negative,negative,negative,negative,negative,negative,negative,negative
الحمد لله كلشي داز زوين تسناو الڤيديو كنبغيكم ,positive,negative,negative,negative,positive,negative,negative,positive,positive
نهاركم مبروك جمعة مباركة واجدين ليوما باش تسمعوا الأغنية الجديدة ,positive,positive,positive,positive,positive,positive,positive,positive,positive
نهاركم مبروك غدا إنشاء الله الأغنية الجديدة ,positive,positive,positive,positive,negative,positive,positive,negative,positive
سلام وجوه الخير أي واحد كيتسنى الأغنية الجديدة يدير ڤيديو صغير يقول فيه الاسم والمدينة فين ساكن,positive,positive,positive,negative,positive,positive,positive,positive,positive
وجوه الخير عندي ليكم مفاجأة ليوم شكون بغا يشوفها ,positive,positive,positive,positive,positive,positive,positive,positive,positive
مي لحبيبة كل عام ونتي بخير سنة سعيدة الله يخليك لينا أحبك ,positive,negative,negative,negative,negative,negative,negative,negative,negative
شي دعوة مع جدي الله يشافيه ,positive,negative,negative,negative,negative,negative,negative,negative,negative
جدتي الله يخليها لينا دعيو معاها بالشفاء,positive,positive,positive,negative,negative,negative,negative,positive,positive
بصحة غداكم ونهاركم مبروك,positive,positive,positive,positive,positive,positive,positive,positive,positive
زيدو مرحبا بيكم بصحة غداكم طياب لميمة الله يخليها ليا,positive,negative,negative,negative,negative,negative,negative,positive,negative
وأخيرا لقيت مول كاوكاو تصورت معاه رجل طيب بزااف ,positive,positive,positive,negative,negative,negative,positive,negative,negative
من أحسن الحوايج لي كيعجبوني بزاف فالصويرة هي الألوان المتناسقة ,positive,negative,negative,negative,negative,negative,negative,negative,negative
ضحك للدنيا تضحك ليك ,positive,negative,negative,negative,positive,negative,negative,positive,positive
قولوا لي بصحة الطربوش الملكي ,positive,positive,positive,negative,positive,positive,negative,positive,positive
